fire_id,fire_size,ignition_date,containment_date,duration_days,latitude,longitude,ignition_year,ignition_month,hot_days_6mo,avg_fm100_6mo,avg_fm1000_6mo,days_fm100_below_10,avg_max_temp_6mo,avg_min_temp_6mo,hottest_day_6mo,coldest_day_6mo,avg_daily_temp_range,mean_elevation,elevation_variability,mean_slope,open_water,barren,forest_decid,forest_ever,forest_mixed,shrub,grassland,pasture,crops,wetland,wetland_herb,forest_fraction,shrub_fraction,grass_fraction,agriculture_fraction,nonburnable_fraction,dominant_veg,avg_vpd_6mo,avg_wind_6mo,extreme_fire_days,avg_precip_6mo,rainy_days_6mo,avg_humidity_6mo
GREEN_2003_07194,13.506817817687988,2002-09-05 00:00:00,2003-09-08 00:00:00,368,40.99959138554439,-122.2865301925124,2002,9,15.0,11.669722233888892,15.531805521666676,103.0,24.30833266666669,10.177362000000016,41.500020000000006,-2.3499799999999595,14.130970666666672,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.4493888808888882,3.513194438333334,1.0,5.149305528611112,67.0,66.85263927222225
GREEN_2004_06840,16.064788818359375,2003-07-25 00:00:00,2004-07-24 00:00:00,365,33.869477432726285,-117.68440243962874,2003,7,10.0,12.346203709444444,13.35259262222223,50.0,25.539073944444475,11.732966555555585,37.299980000000005,4.366700000000037,13.806107388888888,223.42856673633352,47.821400837631366,13.890296397443551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.2922222182777776,2.7956481183333315,0.0,1.0537963149999998,21.0,80.55092595555558
GREEN_2010_04913,75.87456512451172,2009-08-03 00:00:00,2010-08-04 00:00:00,366,36.34222503382094,-121.87722133805626,2009,8,,16.80833324999999,20.13444435555556,0.0,17.362916555555582,7.633055888888906,26.82498000000004,1.8000000000000114,9.729860666666664,291.18145269218434,90.54853986790596,11.870445204388004,0.0,0.0,0.0,0.9836309523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836309523809524,0.0,0.0,0.0,0.0,forest_fraction,0.544902776394444,5.488194437,0.0,2.233750011666667,43.0,91.9913887277778
GREEN_2013_04052,61.28841400146485,2012-09-11 00:00:00,2013-09-12 00:00:00,366,41.44964351125548,-123.50205233976344,2012,9,50.0,10.031759235000006,11.979166632222222,97.0,28.765835166666683,9.483055500000024,42.40002000000004,-2.7666699999999764,19.282779666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0237154150197628,0.0,0.4841897233201581,0.0,0.0138339920948616,0.4782608695652174,0.0,0.0237154150197628,0.0,0.4841897233201581,0.492094861660079,shrub_fraction,1.8280555569999997,3.3671296133333324,4.0,1.0586111170000003,36.0,69.01037041111108
GREEN_2015_03745,3.3707115650177,2014-06-04 00:00:00,2015-06-08 00:00:00,369,34.28026625267396,-117.02656544766262,2014,6,,10.653796286111108,11.857685217777782,94.0,13.514535333333367,-0.6926867222222001,27.08334000000002,-14.899999999999977,14.207222055555548,1861.093300955636,8.589993743620335,5.106760527730319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.7365000000499996,3.109537029444446,0.0,1.1046296769444444,24.0,65.34240748888887
GREEN_2016_03261,131.18040466308594,2015-07-16 00:00:00,2016-07-28 00:00:00,378,37.009113099393744,-119.58101633517718,2015,7,29.0,13.497638917777774,16.326805507777774,46.0,25.06736077777779,8.865000000000027,40.700000000000045,-1.2499799999999937,16.202360777777777,347.5925838229498,29.60012876549852,3.5305716767276794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.350166669277778,2.746111106944445,1.0,1.6669444288888893,29.0,82.05527749444443
GREEN_2016_03426,10.820319175720217,2015-07-16 00:00:00,2016-07-15 00:00:00,365,35.52098920568194,-120.80819330094836,2015,7,3.0,14.644506102777784,17.27191360833333,16.0,22.59265527777781,7.140124388888911,36.172240000000045,0.41668000000004213,15.452530888888885,443.860153304206,17.91117336009754,6.952252095513995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0260740741666667,4.028703698888888,0.0,1.7666666772222226,25.0,88.90598735555555
GREEN_2020_01734,36.140193939208984,2019-06-15 00:00:00,2020-06-14 00:00:00,365,34.11447659350938,-117.12200436499276,2019,6,3.0,11.588703619999999,13.779259161111112,95.0,20.453239944444473,7.906942444444466,36.76666,-0.7666699999999764,12.546297500000001,700.8718933614095,50.52264317169284,12.85615922560804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0845092590499996,3.505092586111111,0.0,1.7014814715555553,41.0,69.65287030555558
GREEN_2020_01896,6.077057361602783,2019-07-13 00:00:00,2020-07-12 00:00:00,365,35.551051449453865,-120.94208713782076,2019,7,,14.162685294444433,16.17194447499999,16.0,20.601942666666684,7.353888500000021,31.916650000000004,-1.9166999999999916,13.24805416666667,320.83836037772045,25.809821025443917,12.029432809568116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.8657592553888893,3.944814804999999,0.0,1.3674073882777775,35.0,86.38166752777781
GREEN_2021_01392,8.655843734741211,2020-05-08 00:00:00,2021-05-08 00:00:00,365,39.03988077215502,-122.72530604734322,2020,5,,14.117962885555562,16.174814838888878,56.0,16.59638883333337,3.9359268333333577,30.316640000000007,-3.7332999999999856,12.66046200000001,685.1237521701389,13.584558482412532,4.916992394964012,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,shrub_fraction,0.7304074069055556,3.961666664444444,0.0,2.0109259195555556,59.0,75.39648166111114
GREEN_2023_00576,247.26060485839844,2022-10-06 00:00:00,2023-10-09 00:00:00,368,35.534155487114425,-120.98522140144144,2022,10,,14.947777775000006,15.822654416666674,1.0,21.005803833333363,10.299690555555584,31.283320000000003,3.794460000000015,10.706113277777783,180.94549566131457,36.84879329806877,8.475105749430377,0.0,0.0,0.0,0.9188888888888888,0.0,0.0811111111111111,0.0,0.0,0.0,0.0,0.0,0.9188888888888888,0.0811111111111111,0.0,0.0,0.0,forest_fraction,0.7228209923055551,3.6141975411111154,0.0,0.10080246233333336,11.0,91.9204325111111
GREEN_2023_00768,4.502316474914551,2022-11-10 00:00:00,2023-11-10 00:00:00,365,35.51927159601893,-121.05494945614656,2022,11,,15.880925805555558,16.206111055555553,0.0,19.951483500000016,11.0024697777778,32.93890000000005,6.583300000000008,8.94901372222222,128.93949277901356,12.93787523996805,7.759257020460759,0.0,0.0,0.0,0.4571428571428571,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.4571428571428571,0.5428571428571428,0.0,0.0,0.0,shrub_fraction,0.5828395047777777,3.316851837777778,0.0,0.04092592847222222,12.0,93.60327147222225
GREEN_3_2019_02264,6.311408042907715,2018-11-06 00:00:00,2019-11-07 00:00:00,366,32.91446857100105,-116.57325176248337,2018,11,,9.769583335555556,11.317916561111113,122.0,24.621390222222246,10.629444555555578,33.35000000000002,0.4500000000000455,13.991945666666668,1236.076639194681,9.825762960576329,4.3053138331834635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.440930561222222,3.653472221666667,0.0,0.7423611356666667,20.0,65.09083335000003
GREEN_CREEK_2015_03655,26.89483070373535,2014-09-12 00:00:00,2015-09-24 00:00:00,377,38.15891030643997,-119.21990363169068,2014,9,,9.197345688888888,10.948580220555552,122.0,19.739936555555587,3.3829014444444687,29.061120000000017,-8.927769999999953,16.357035111111113,2280.736522928874,27.282841362930267,6.658828179093534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.1199629627222218,3.913580226111112,0.0,1.1146913768055553,53.0,61.512962894444485
GREIG_2003_06991,419.2587890625,2002-07-13 00:00:00,2003-07-13 00:00:00,365,37.59377940903679,-120.51001568793458,2002,7,17.0,15.237160462777776,17.642716058333328,29.0,22.753394666666694,8.895989111111133,40.19442000000004,-0.705539999999985,13.85740555555556,96.15524536833082,7.827709044992413,2.532332780335622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,1.0474382629444443,3.8387654433333327,1.0,0.7901234662777779,34.0,89.85728424444447
GREYHORSE_2011_04782,13.086469650268556,2010-12-01 00:00:00,2011-12-02 00:00:00,366,38.85107331675296,-120.48810867699656,2010,12,,10.605092587222225,12.063703774444447,103.0,22.90777627777781,10.078147000000024,31.84997000000004,-3.6999999999999886,12.829629277777773,1506.80532319488,21.81365588655084,6.282520879507266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.266129628346667,2.6199999705555554,0.0,1.3299073945555557,33.0,66.4562035111111
GREY_2013_04136,12.057069778442385,2012-07-19 00:00:00,2013-09-19 00:00:00,427,34.17332746214105,-117.3590523875188,2012,7,21.0,9.171574092777771,10.339722190000003,128.0,26.675461666666703,10.91120355555558,42.58330000000001,-0.0333299999999781,15.764258111111117,475.2105668074601,3.4639874253746776,1.2941038724388672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.6714999916666657,3.560370343888891,1.0,0.6011111075,18.0,66.04953705555552
GREY_2015_03676,19.44877243041992,2014-07-03 00:00:00,2015-07-03 00:00:00,365,36.19766900651383,-118.51052242848448,2014,7,,10.989012306111118,12.891419736111107,89.0,15.871915055555585,1.123272166666689,30.51666,-6.505560000000003,14.748642888888883,1989.933060418992,43.511652245382024,9.27192472820651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.8418456770722222,2.6012345716666663,0.0,1.1166049488611114,27.0,68.05574075555556
GREY_2023_00720,11.0216064453125,2022-07-29 00:00:00,2023-07-29 00:00:00,365,37.78690094682247,-120.7564233391477,2022,7,18.0,14.685972248333332,17.985694366666674,29.0,23.183888666666686,9.689583222222243,40.325000000000045,-0.9999799999999937,13.494305444444445,42.68399214022087,2.35653249629462,1.2464951537940268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.098861111944445,3.519166643333335,0.0,1.5616666611111105,32.0,88.26833330555554
GRIDER_2006_06287,17.354907989501953,2005-07-23 00:00:00,2006-07-26 00:00:00,368,41.7150009703511,-123.21201012258231,2005,7,,14.294166666666673,21.399305422222223,51.0,14.871249222222243,4.121805555555578,34.325000000000045,-9.174999999999955,10.74944366666667,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.7368611100166669,4.066666677777777,0.0,4.8740278145555544,88.0,70.41625011666662
GRIFFEN_2018_02567,10.36754322052002,2017-06-24 00:00:00,2018-06-27 00:00:00,368,36.20042033707031,-120.7343108849477,2017,6,4.0,13.370802501111115,14.657098908333325,43.0,20.22141972222225,4.7560479444444645,37.88333,-5.983339999999998,15.46537177777779,737.8211461708298,20.593752397770626,9.291832063241424,0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.95,shrub_fraction,0.9598518508111115,3.7836419944444453,0.0,1.6001851821722224,32.0,82.25197525000002
GRIFFITH_PARK_2007_05750,747.8983764648438,2006-05-08 00:00:00,2007-05-09 00:00:00,366,34.127002178534795,-118.28848994522596,2006,5,,10.021319472777774,10.536805572222226,94.0,21.588124666666687,9.54062533333335,29.975000000000023,0.12502000000000635,12.047499333333331,256.437758014769,89.49998385680702,9.200647450752076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.1625694440555552,2.7294444338888892,0.0,0.5159027749777777,29.0,65.75256916666665
GRIFFITH_PARK_2007_06012,4.961969375610352,2006-08-14 00:00:00,2007-08-14 00:00:00,365,34.11878667232505,-118.30535276248192,2006,8,,10.436944437222222,10.851018555555552,68.0,25.29268494444447,13.692499055555585,33.733360000000005,5.733330000000024,11.600185888888879,234.88908417370857,13.318042737215649,9.9211368165068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.285611101388888,2.7342592722222223,0.0,0.2731481423666667,14.0,74.88879632777775
GRIFFITH_PARK_2015_03738,4.730207443237305,2014-09-05 00:00:00,2015-09-05 00:00:00,365,34.14033148405643,-118.29034436875732,2014,9,12.0,11.422083288888889,11.971250044444444,58.0,28.155277555555582,15.804305666666695,39.200000000000045,8.25,12.350971888888896,194.41132269965277,21.403616261142492,12.647030863196306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.4320833323888893,2.5184722144444436,0.0,0.1679166706111111,8.0,80.44416601111111
GRIMY_2015_03677,19.423078536987305,2014-05-30 00:00:00,2015-05-30 00:00:00,365,39.36907224887219,-121.41686335871692,2014,5,,16.322777783333336,18.967361088888868,9.0,19.862362333333344,7.92847211111114,32.700000000000045,-1.6499999999999773,11.933890222222214,200.95516700744628,12.068244507412109,3.329569537725358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,0.7036805536666668,2.705972221166668,0.0,2.6387500244444437,35.0,86.80875029444444
GRIZZLEY_TUNNEL_2019_02268,5.5622334480285645,2018-09-16 00:00:00,2019-09-22 00:00:00,371,39.85837422834886,-120.445928697166,2018,9,,10.394259171111118,12.684166735000003,107.0,21.293149055555585,3.963422944444467,33.28332,-7.233339999999998,17.3297261111111,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,1.1490925935,3.9657407555555575,0.0,0.8340740827222223,39.0,72.81879638333332
GRIZZLY_2013_04095,23.21056365966797,2012-08-09 00:00:00,2013-08-16 00:00:00,372,40.25885802768435,-123.46333086128348,2012,8,7.0,11.279166674444447,14.073055446666666,75.0,20.951805555555573,6.73847200000002,38.80000000000001,-4.774999999999977,14.213333555555558,1322.158179347826,86.45919954373753,17.192825934694778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.1455555539444437,4.011111122222219,0.0,1.8944444458333334,38.0,68.37583341666667
GRIZZLY_2017_02828,90.60490417480467,2016-08-12 00:00:00,2017-11-13 00:00:00,458,41.06626609543983,-123.04117157214364,2016,8,,14.139629701111115,19.295555580555554,63.0,17.553055166666677,5.68416833333336,34.10000000000002,-8.133339999999976,11.868886833333331,,,,0.0,0.0,0.0,0.0127713920817369,0.0,0.5172413793103449,0.0,0.0,0.0,0.4687100893997445,0.0012771392081736,0.0127713920817369,0.5172413793103449,0.0,0.0,0.4699872286079181,shrub_fraction,0.8692870335399999,3.6494444711111114,0.0,3.1735185131999994,70.0,74.9857412
GRIZZLY_2017_03075,10.821115493774414,2016-07-21 00:00:00,2017-07-31 00:00:00,375,39.36101024156744,-120.96757962901688,2016,7,12.0,13.062283855,18.829012411666653,67.0,20.115617888888913,7.141172500000023,37.805570000000046,-4.616639999999961,12.974445388888883,847.2244911193848,28.37015739627209,6.296049708261987,0.0,0.3846153846153846,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.3846153846153846,shrub_fraction,1.0855123492999998,3.41271607,0.0,6.541790158644445,65.0,70.22623434444444
GRIZZLY_2020_01639,155.27297973632812,2019-03-03 00:00:00,2020-03-06 00:00:00,369,39.74834151242323,-122.38384242710504,2019,3,7.0,14.178981484999998,14.904537046666668,54.0,20.63352083333337,7.103518666666691,38.233330000000024,-0.36666999999999916,13.53000216666666,161.81849755074307,23.996448201594426,2.588599301287015,0.0,0.0,0.0,0.0,0.0,0.9886972040452112,0.0113027959547888,0.0,0.0,0.0,0.0,0.0,0.9886972040452112,0.0113027959547888,0.0,0.0,shrub_fraction,1.0102499985499995,4.72462963388889,0.0,0.9858333333888892,40.0,78.07370385555556
GROOVY_2011_04692,46.5366096496582,2010-12-01 00:00:00,2011-12-01 00:00:00,365,38.75484105863198,-120.46362684915871,2010,12,,11.47625001166666,12.89013891444445,92.0,24.785833666666694,9.380416888888911,34.125,-3.8999999999999773,15.405416777777777,1350.930707897733,50.61717911879431,8.991099525746682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.3581388878611114,2.4852777855555557,0.0,1.304583335166667,30.0,73.55236109444445
GROUNDHOG_2008_05570,36.503326416015625,2007-07-14 00:00:00,2008-07-22 00:00:00,374,38.16050618557839,-119.83244711843165,2007,7,,10.808888866666663,14.311111129444427,113.0,10.729998500000017,-1.8588892777777568,26.983330000000024,-16.283329999999978,12.58888777777777,2349.754744834767,46.18041349156091,6.388839494020514,0.0,0.0,0.0,0.7739463601532567,0.0,0.2260536398467433,0.0,0.0,0.0,0.0,0.0,0.7739463601532567,0.2260536398467433,0.0,0.0,0.0,forest_fraction,0.6636574032444446,3.5928703605555565,0.0,3.1534259025833333,48.0,61.004258899999975
GROUSE_2007_05739,1004.1141967773438,2006-08-27 00:00:00,2007-12-18 00:00:00,478,36.284070403736074,-118.42691783438949,2006,8,,8.281481449444438,10.249876561111115,137.0,17.471481833333367,3.2254315555555753,27.94998000000004,-15.261099999999999,14.24605027777778,2462.387772336502,322.28102178312764,14.087549976265098,0.0,0.0507653061224489,0.0,0.0,0.0,0.9488520408163266,0.0,0.0,0.0,0.0,0.0,0.0,0.9488520408163266,0.0,0.0,0.0507653061224489,shrub_fraction,1.0485617287777782,2.5622839561111133,0.0,0.5243209933055555,31.0,53.13074059444444
GROUSE_2008_05323,6323.49755859375,2007-06-22 00:00:00,2008-07-05 00:00:00,379,40.12670651021479,-123.03047175489029,2007,6,,14.001736075000016,18.430590249999995,48.0,11.22600772222224,-0.7520483333333099,28.887500000000045,-8.906259999999975,11.978056055555548,1616.153840771629,161.62793496071953,11.180741049928624,4.876700749386348e-05,0.0,0.0,0.0,0.0,0.9953508786189184,0.0,0.0,0.0,0.0042752409902953,0.0003251133832924,0.0,0.9953508786189184,0.0,0.0,0.004649121381081563,shrub_fraction,0.5719895821666667,3.8816319294444446,0.0,5.8031250142777795,62.0,71.78604150555554
GROUSE_2009_05045,3039.925537109375,2008-05-30 00:00:00,2009-07-11 00:00:00,407,37.68615741693924,-119.68505778347313,2008,5,,11.97796297500001,15.45117289999999,77.0,10.984258388888916,-0.11135872222219834,27.238850000000014,-10.52777999999995,11.095617111111103,1885.0912989061212,328.2916455861856,10.203987880422016,0.0,0.0,0.0,0.0,0.0,0.9955583756345178,0.0,0.0,0.0,0.0,0.0,0.0,0.9955583756345178,0.0,0.0,0.0,shrub_fraction,0.6268888836666665,3.4841358111111114,0.0,4.631728432866667,64.0,60.96444464444448
GROUSE_2009_05219,19.440561294555664,2008-08-01 00:00:00,2009-08-02 00:00:00,366,41.44332923363931,-121.13503883195769,2008,8,,12.913333339444433,16.227407501666672,64.0,16.774628944444455,3.0030232222222435,33.638900000000035,-9.84997999999996,13.771605722222224,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.901679004188889,2.968703684444445,0.0,1.2785185307777776,58.0,75.56246886666669
GROUSE_2010_04970,22.432552337646484,2009-07-15 00:00:00,2010-07-15 00:00:00,365,36.20423579245061,-118.34509467214134,2009,7,,13.131110921111116,16.16018508055556,55.0,13.736664333333358,0.62935216666669,30.049980000000005,-9.466679999999997,13.107312166666667,1920.550092523748,55.138857139425994,12.250456682554423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,0.6811388868111113,3.1859259394444477,0.0,2.488425915611111,41.0,75.38944382222223
GROVER_2004_06853,12.931658744812012,2003-08-22 00:00:00,2004-08-21 00:00:00,365,40.4116402669,-122.1852591676736,2003,8,45.0,10.083148169444438,12.69287034555555,111.0,29.114444944444443,12.622496111111133,40.566670000000045,1.2833200000000033,16.491948833333336,129.1957686181162,8.805372373069238,2.81168775193459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,forest_fraction,1.8398240738888876,3.7693518694444443,0.0,0.9029629700000001,33.0,70.27620412777772
GROVES_2015_03504,6803.03076171875,2014-07-30 00:00:00,2015-10-30 00:00:00,457,40.96604986155795,-123.450736458156,2014,7,10.0,11.773694438888894,14.620527634999993,72.0,22.105863111111123,7.043221111111129,39.01998000000003,-1.7799999999999727,15.062642,,,,0.0040172241768628,0.0,3.938455075355774e-05,0.6378853121882057,0.0,0.3110723100351835,0.0028094312870871,0.000380717323951,0.0,0.0131544399516882,0.0129575171979204,0.6379246967389592,0.3110723100351835,0.0028094312870871,0.000380717323951,0.0301291813264714,forest_fraction,1.190191671233333,3.852222176666668,0.0,2.6595832703,47.0,70.2441668
GROVE_2019_02220,14.535879135131836,2018-11-15 00:00:00,2019-11-15 00:00:00,365,35.74597372710873,-119.04229259269512,2018,11,73.0,7.659444464444443,8.717638881666671,152.0,31.97402900000002,15.623610444444472,41.60000000000002,2.8000000000000114,16.350418555555564,220.89265980440027,5.215164296223391,2.12819000817305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,2.3394722228888893,3.284722218333334,5.0,0.1380555611111111,6.0,57.88152764999998
GROVE_2020_01953,1.7989407777786257,2019-08-15 00:00:00,2020-08-14 00:00:00,365,34.00379121362371,-117.99371864235094,2019,8,10.0,12.962361163888898,13.814027827777778,23.0,26.231388444444473,14.005832888888916,38.44998000000004,6.375,12.225555555555562,209.12128982543945,11.924796586846044,7.096722821862334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.2380000060111112,2.3261111083333326,0.0,1.0120833413888888,22.0,84.32180539444444
GROVE_2021_01304,24.019025802612305,2020-07-28 00:00:00,2021-07-28 00:00:00,365,35.66210455075052,-120.4546097072424,2020,7,24.0,12.090833347777776,13.410277773888879,80.0,26.13833344444446,7.01541666666669,42.775000000000034,-1.1499999999999773,19.122916777777792,306.18184725888125,8.086482132326294,2.234676580304546,0.0,0.0037878787878787,0.0,0.0,0.0,0.9962121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.9962121212121212,0.0,0.0,0.0037878787878787,shrub_fraction,1.473513882722222,3.3512499888888883,1.0,0.11319444466666667,8.0,83.98513903333331
GROVE_2021_01390,8.765406608581543,2020-05-26 00:00:00,2021-05-26 00:00:00,365,38.29294907151689,-122.51188813126934,2020,5,,15.158796272222215,17.43944455833333,13.0,18.446110611111145,5.797407000000021,32.08330000000001,0.11666000000002441,12.64870361111111,70.53606296720959,3.3307513946291345,0.9480381224337532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,grass_fraction,0.7279629663666667,3.8019444477777804,0.0,1.7203703686666665,39.0,83.83861086111109
GROVE_2023_00767,4.713906764984131,2022-08-14 00:00:00,2023-08-14 00:00:00,365,35.10487732192676,-118.31687399732292,2022,8,3.0,11.02259252277778,12.815000048333347,83.0,19.146666666666697,9.567159055555576,37.650000000000034,-6.8499799999999595,9.579507611111115,1190.3458235891242,2.009832522790528,0.8176205099464914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.1698271547333332,5.514876491666668,0.0,0.943148128222222,27.0,68.23148130555555
GROVE_2024_00206,52.628509521484375,2023-07-23 00:00:00,2024-07-22 00:00:00,365,35.3418649362391,-119.49925836447592,2023,7,35.0,11.253333247777778,13.221388935555547,74.0,26.331387666666696,12.186943111111137,42.52502000000004,2.1000000000000227,14.144444555555557,152.1110315852695,8.926055544584163,1.6110424004105235,0.0,0.0714285714285714,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0714285714285714,shrub_fraction,1.6993055522777771,2.864027772777779,12.0,0.6363888852222223,29.0,71.6988891277778
GROVE_2024_00352,13.939504623413086,2023-10-03 00:00:00,2024-10-02 00:00:00,365,35.356044169124154,-119.48158352059308,2023,10,72.0,7.434691345555555,8.521604939999989,141.0,32.6616662777778,16.492035777777808,42.40554000000003,2.7833200000000033,16.1696305,98.48317967928372,2.124036821202147,0.6414921069588756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,2.5765679081111106,3.153271606111111,17.0,0.10574074277777777,6.0,57.04345656111106
GROVE_2_2024_00059,863.4775390625,2023-07-25 00:00:00,2024-07-29 00:00:00,370,33.40441829615376,-116.73524409485522,2023,7,12.0,12.649753048333327,14.938642083888892,54.0,20.748519611111124,8.178641611111132,38.88333,-2.46115999999995,12.569877999999989,1105.9643284200222,102.30134556963976,5.365352259260986,0.0,0.092250233426704,0.0,0.0,0.0,0.907469654528478,9.337068160597572e-05,0.0,0.0,0.0,0.0,0.0,0.907469654528478,9.337068160597572e-05,0.0,0.092250233426704,shrub_fraction,1.1408271579038893,3.814321015555555,0.0,1.4416666726166663,43.0,76.3666049888889
GRUBBS_2024_00363,12.826981544494627,2023-07-04 00:00:00,2024-07-04 00:00:00,366,39.4363241261078,-121.50820475499587,2023,7,17.0,14.542592619444447,18.516728266666664,39.0,22.32537061111114,10.444258944444467,39.67220000000003,-0.14999999999997726,11.881111666666662,107.48438149756127,9.139837873440568,3.2454287338631667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shrub_fraction,1.0639506159666663,2.9241975257777786,0.0,2.6683333560611113,54.0,79.21611147777777
GRUB_2013_04139,11.737460136413574,2012-03-17 00:00:00,2013-03-19 00:00:00,367,38.13446408035379,-120.30121501281909,2012,3,1.0,14.870648087777782,16.365277856666662,37.0,16.23176105555559,3.432314777777799,35.733330000000024,-8.0,12.799446277777779,976.950319925944,15.67951823064396,7.686198011706551,0.0,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0,0.0,0.0,0.0,0.0,0.5625,0.4375,0.0,0.0,shrub_fraction,0.8137222278300005,3.46425925722222,0.0,3.4581481078888885,47.0,77.48064829444446
