date,days_to_ignition,phase,bi,erc,fm100,fm1000,tmmx,tmmn,rmax,rmin,pr,vpd,vs
2021-08-02,19,active,73.730286,88.112,5.9264,5.9857144,303.817,286.5441,43.669487,12.904227,0.0,2.3392687,3.74
2021-08-03,20,active,75.58857,91.60229,5.246057,5.847086,305.24686,286.2466,32.634514,7.419543,0.0,2.714686,3.475086
2021-08-04,21,active,81.750854,94.115425,4.5885715,5.725143,305.18585,285.50287,27.511429,5.366628,0.0,2.7631314,3.8238857
2021-08-05,22,active,79.79429,91.683426,4.435314,5.6586285,298.65933,283.97256,29.178059,8.883543,0.17942858,1.9460915,4.537943
2021-08-06,23,active,58.990856,92.424,4.6321144,5.629943,300.06583,283.22592,40.780117,11.859543,0.0,1.91728,1.8851428
2021-08-07,24,active,70.64,93.117714,4.6648,5.5593143,302.405,284.28583,39.44183,10.395315,0.0,2.2090971,2.9827428
2021-08-08,25,active,78.44,91.76343,4.9112005,5.544228,301.44238,285.1993,43.805714,13.900115,0.0,2.0385828,3.9897144
2021-08-09,26,active,59.162285,91.70057,5.0458283,5.5467434,302.32,285.4015,43.322624,13.124572,0.0,2.144457,1.964343
2021-08-10,27,active,65.032,92.90171,4.9213715,5.489372,304.3775,286.85248,38.080914,10.685715,0.0,2.5000458,2.4410288
2021-08-11,28,active,63.969143,93.66286,4.7452574,5.456457,305.27463,287.55417,35.627773,9.772343,0.0,2.6714516,2.2550857
2021-08-12,29,active,64.53257,93.014854,4.744914,5.4281144,306.51932,289.2368,38.408344,11.3168,0.023428572,2.8214173,2.4894857
2021-08-13,30,active,57.701714,89.20571,5.0015993,5.441943,305.2065,290.09293,41.86583,14.910628,0.17885715,2.5704112,2.6152
2021-08-14,31,active,68.56114,92.314285,4.9662857,5.4,306.67487,290.53015,38.965374,12.658172,0.0,2.8470972,2.933143
2021-08-15,32,active,67.797714,93.092575,4.9428573,5.364343,307.45624,290.7553,39.540688,12.300343,0.0,2.9628687,2.736
2021-08-16,33,active,80.49143,92.538284,5.096,5.371086,306.47464,288.05795,45.42697,12.988458,0.0,2.66824,4.1012573
2021-08-17,34,active,84.024,89.61257,5.6871996,5.431314,297.91815,281.14505,56.629948,17.927542,0.0,1.5071999,4.9349713
2021-08-18,35,active,86.43886,88.197716,6.030857,5.5155425,293.55167,279.12457,51.915314,18.575315,0.0,1.1986744,5.380914
2021-08-19,36,active,75.18857,86.99543,6.415771,5.6043425,296.31314,280.3703,58.188,19.5,0.0,1.3395886,4.200914
2021-08-20,37,active,70.40228,88.211426,6.324457,5.627886,298.89508,281.7223,49.158627,14.744801,0.0,1.6736686,3.4380572
2021-08-21,38,active,85.66286,87.27086,6.3431997,5.6653714,295.76492,280.94867,48.64217,17.357372,0.0,1.393097,5.3298283
2021-08-22,39,active,69.09486,88.23543,6.266057,5.6915426,297.97552,279.7242,49.502174,13.573828,0.0,1.5832227,3.2739432
2021-08-23,40,active,78.80114,89.101715,6.036914,5.7017145,298.61395,280.49933,44.528572,11.999429,0.0,1.7052115,4.2002287
2021-08-24,41,active,80.68229,88.69714,6.0145144,5.698172,297.77338,280.3113,47.561028,13.605029,0.0,1.5950058,4.499657
2021-08-25,42,active,77.808,88.24686,6.066743,5.7321143,298.11932,280.98022,48.948,14.683772,0.0,1.6063429,4.253943
2021-08-26,43,active,63.505142,90.288,5.7374854,5.696114,299.6736,281.12115,40.554058,10.1652565,0.0,1.8614515,2.4357715
2021-08-27,44,active,78.32914,90.36229,5.6081142,5.6766853,301.13153,282.92218,42.853832,11.340915,0.0,2.0108457,4.0169144
2021-08-28,45,active,83.61943,91.70857,5.312114,5.6293716,302.88513,284.70343,37.532227,9.597257,0.0,2.3081257,4.3946285
2021-08-29,46,active,76.82286,93.274284,4.9401145,5.5596566,303.76114,285.3736,33.27406,8.058057,0.0,2.4869487,3.5096002
2021-08-30,47,active,84.17486,95.072,4.522743,5.482057,303.04663,284.20093,28.99097,6.2016,0.0,2.4385374,4.0382857
2021-08-31,48,active,77.117714,95.59314,4.3402286,5.3917713,301.46332,282.5801,31.702059,6.9886866,0.0,2.1863544,3.3350859
2021-09-01,49,active,78.92571,96.24,4.2552,5.3225145,299.38422,280.3776,33.737144,6.406286,0.0,1.9236342,3.4468572
2021-09-02,50,active,70.02628,97.18057,4.092343,5.2412567,297.8432,279.77304,30.33063,5.6527996,0.0,1.7986629,2.5061712
2021-09-03,51,active,70.76457,98.886856,3.8097143,5.1348567,299.63007,281.0281,26.175543,3.9161143,0.0,2.0483315,2.415543
2021-09-04,52,active,67.75657,99.01714,3.7664,5.0556574,301.8247,282.17395,30.805828,4.9854856,0.0,2.2550285,2.1586287
2021-09-05,53,active,75.30171,99.28,3.7636573,4.9925714,303.61865,283.49475,31.913599,5.1586285,0.0,2.4880571,2.8546286
2021-09-06,54,active,74.77828,98.85943,3.8885715,4.9653716,304.4928,284.2223,35.38,6.1546283,0.0,2.5759885,2.8698287
2021-09-07,55,active,69.741714,97.856,4.129257,4.934743,306.13278,286.5097,39.163883,8.167657,0.0,2.7630856,2.5245714
2021-09-08,56,active,71.77143,95.84,4.5782857,4.9509716,305.20892,286.9679,45.193027,11.463542,0.0,2.5393488,2.9581714
2021-09-09,57,active,4.3154287,69.65943,6.2106285,5.3187428,304.5623,285.47827,54.436573,13.942971,2.5101717,2.281737,3.579657
2021-09-10,58,active,0.63542855,56.63543,10.146285,6.214857,295.54675,281.7663,91.289375,37.789143,4.344,0.8641829,4.3213716
2021-09-11,59,active,52.6,75.584,10.263542,6.4605713,298.90228,281.29944,77.82503,23.515772,0.0,1.3654171,2.4062858
2021-09-12,60,active,58.202286,78.42743,9.2794285,6.5666285,299.71863,282.25464,57.281143,16.129715,0.0,1.6937943,2.7642286
2021-09-13,61,active,61.25943,81.91428,8.053371,6.5993147,300.19827,282.3081,42.77383,10.2926855,0.0,1.9268342,2.7395427
2021-09-14,62,active,65.16114,84.792,6.988914,6.5786285,301.94363,282.92172,38.08617,7.815543,0.0,2.1894743,2.862857
2021-09-15,63,active,67.882286,86.73143,6.191771,6.5424,301.22708,281.9713,36.284916,7.0456004,0.0,2.11528,2.9953141
2021-09-16,64,active,59.030857,84.80343,6.272114,6.4900575,298.4024,281.45316,50.053596,13.888343,0.0,1.6478971,2.3853714
2021-09-17,65,active,72.55657,84.945145,6.485829,6.305943,298.79782,280.86877,55.075314,14.839542,0.0,1.6206971,3.9168003
2021-09-18,66,active,23.636572,60.930286,9.094286,6.9314284,292.9616,280.556,73.247086,31.172228,4.6458287,0.93216,7.5336
2021-09-19,67,active,63.68457,64.68229,10.948113,7.3584003,288.76892,276.63336,89.971535,40.135544,0.20948572,0.5544,6.476685
2021-09-20,68,active,86.061714,73.11429,9.954857,7.487543,294.07977,277.12628,60.19474,17.126171,0.0,1.1797599,6.924
2021-09-21,69,active,72.24,76.50857,8.756915,7.5368004,299.165,280.01703,48.812,10.986629,0.0,1.7415541,4.5095997
2021-09-22,70,active,66.44343,76.345146,8.182514,7.6219425,298.29065,280.7815,54.139885,14.723771,0.0,1.5951772,3.917257
2021-09-23,71,active,72.76228,76.36914,7.950057,7.6316576,297.27438,280.34137,57.37097,16.337828,0.0,1.4722514,4.7318864
2021-09-24,72,active,65.65028,79.73143,7.2833147,7.452229,301.14157,282.2975,45.917374,10.552458,0.0,1.9916457,3.3941712
2021-09-25,73,active,71.690285,80.193146,7.0869718,7.2619424,300.24182,281.96115,52.093597,13.353485,0.0,1.8127201,4.1573715
2021-09-26,74,active,80.97714,79.97372,7.1502857,7.2125716,298.35474,279.74698,56.9288,14.500458,0.0,1.571577,5.3403425
2021-09-27,75,active,0.21257143,51.441143,10.627429,8.086628,294.0945,274.6695,86.877716,23.418402,4.9501715,0.96795434,7.1705146
2021-09-28,76,active,51.112,63.11086,11.619771,8.455886,286.6913,273.21313,86.33737,33.862972,0.026857143,0.5458743,3.4782858
2021-09-29,77,active,62.245716,68.585144,10.287658,8.534628,290.5792,274.36697,55.014175,15.598401,0.0,0.98545146,4.112
2021-09-30,78,active,70.197716,72.70057,8.875657,8.468801,293.54913,275.49017,44.056232,9.950971,0.0,1.2738514,4.575314
2021-10-01,79,active,59.812572,76.005714,7.712114,8.317943,295.2232,277.04788,41.589714,7.0294857,0.0,1.438,2.9059432
2021-10-02,80,active,62.424,78.65714,6.9111996,8.120229,297.37534,278.30536,42.236916,6.5726857,0.0,1.6353372,2.9660573
2021-10-03,81,active,58.536,80.04686,6.390514,7.9973717,297.95358,279.11838,42.605373,6.991771,0.0,1.68672,2.4462857
2021-10-04,82,active,71.46743,81.381714,6.122857,7.718743,296.91144,278.8336,44.1888,8.108457,0.0,1.57456,3.8654857
2021-10-05,83,active,81.97485,78.44914,6.5688004,7.6993146,294.08594,278.2703,57.1456,15.434857,0.0,1.2038629,5.7324576
2021-10-06,84,active,39.497143,64.25257,8.2208,7.9781713,289.20364,278.03326,74.78183,32.089485,0.49394286,0.70813715,4.4346285
2021-10-07,85,active,25.504,56.656,10.175086,8.441714,288.2072,277.13907,79.358284,34.773598,2.0494857,0.6181028,3.6180573
2021-10-08,86,active,60.886856,63.51543,10.856913,8.650628,285.49008,273.70767,79.00457,32.035885,0.042628575,0.5337371,4.990057
2021-10-09,87,active,46.670856,65.36343,10.807886,8.757486,287.57178,272.56583,75.07429,23.126171,0.0,0.67768,2.3940573
2021-10-10,88,active,49.16457,64.44572,11.197028,8.967199,290.92938,272.4016,82.08104,19.553371,0.008685715,0.83618283,2.8111997
2021-10-11,89,active,74.60343,60.251427,11.176114,9.021257,278.93063,270.68262,69.99371,35.90183,0.0014857143,0.36789715,7.7094855
2021-10-12,90,active,51.392,63.776,10.160228,9.037828,282.4825,269.19406,54.087543,16.51337,0.19657142,0.5855886,4.1082287
2021-10-13,91,active,47.081142,64.793144,10.008686,9.106286,284.97498,271.6504,67.29737,22.738974,0.0,0.61235434,2.5838857
2021-10-14,92,active,56.304,64.580574,10.344342,9.150514,286.10995,271.3825,75.166855,23.361599,0.0,0.6230743,3.837143
2021-10-15,93,active,56.936,68.78057,9.484114,9.086742,292.1288,272.9958,58.637028,11.039772,0.0,1.0732114,3.2846856
2021-10-16,94,active,59.96343,70.32229,8.722972,9.004685,293.76422,274.5335,54.64,10.049601,0.050971426,1.2137486,3.6429713
2021-10-17,95,active,10.244572,46.47886,11.807085,9.927085,288.06824,272.72467,76.47553,23.051315,12.244457,0.6972571,6.586743
2021-10-18,96,active,2.1234286,35.544,14.950171,10.581029,278.25632,271.46585,97.648575,63.77223,2.3377142,0.13697143,4.499657
2021-10-19,97,active,18.44,41.186287,15.402172,11.135085,283.6583,271.99347,83.61668,34.343655,2.9163427,0.44154286,4.077257
2021-10-20,98,active,14.613714,33.998856,16.592798,11.81063,282.95944,277.0049,87.92091,58.608,3.7685716,0.28342858,6.5166855
2021-10-21,99,active,0.0,26.04,19.2056,13.057486,287.8362,280.22925,92.328804,56.47417,13.855886,0.3691543,6.4512
2021-10-22,100,active,0.0,19.524572,22.046171,14.673142,283.30582,275.56537,98.086624,64.48903,28.296,0.16758858,6.811543
2021-10-23,101,active,0.0,14.861714,23.578514,16.22823,279.34,275.63773,89.08812,70.265144,26.789715,0.16467428,5.371886
2021-10-24,102,active,0.0,7.5874286,26.236685,17.731771,280.5991,275.052,99.995316,93.65783,154.49794,0.0010628571,9.015656
2021-10-25,103,active,0.0,8.020572,26.65383,18.964571,278.71988,273.37646,96.02891,70.45269,13.303543,0.117920004,5.5984
